,agency_code,career_cluster,num_concentrators,Title I Served School,District Name,cte_count
4525,230350,AAVC,16,0,Cleveland County Schools,10
4526,230350,AGNR,9,0,Cleveland County Schools,10
4527,230350,ARCH,19,0,Cleveland County Schools,10
4528,230350,EDUC,18,0,Cleveland County Schools,10
4529,230350,HLTH,34,0,Cleveland County Schools,10
4530,230350,HOSP,13,0,Cleveland County Schools,10
4531,230350,HUMA,31,0,Cleveland County Schools,10
4532,230350,LAW,4,0,Cleveland County Schools,10
4533,230350,MANU,62,0,Cleveland County Schools,10
4534,230350,STEM,13,0,Cleveland County Schools,10
4591,230361,ARCH,39,0,Cleveland County Schools,9
4592,230361,BMA,9,0,Cleveland County Schools,9
4593,230361,EDUC,3,0,Cleveland County Schools,9
4594,230361,HLTH,32,0,Cleveland County Schools,9
4595,230361,HOSP,17,0,Cleveland County Schools,9
4596,230361,HUMA,1,0,Cleveland County Schools,9
4597,230361,LAW,2,0,Cleveland County Schools,9
4598,230361,MANU,6,0,Cleveland County Schools,9
4599,230361,TRAN,2,0,Cleveland County Schools,9
4636,240334,AGNR,39,1,Columbus County Schools,3
4637,240334,HLTH,4,1,Columbus County Schools,3
4638,240334,TRAN,6,1,Columbus County Schools,3
4673,240371,AGNR,31,0,Columbus County Schools,4
4674,240371,HLTH,16,0,Columbus County Schools,4
4675,240371,LAW,8,0,Columbus County Schools,4
4676,240371,TRAN,9,0,Columbus County Schools,4
4713,240373,AAVC,11,0,Columbus County Schools,5
4714,240373,ARCH,9,0,Columbus County Schools,5
4715,240373,EDUC,1,0,Columbus County Schools,5
4716,240373,HOSP,12,0,Columbus County Schools,5
4717,240373,MANU,11,0,Columbus County Schools,5
4751,240380,AGNR,33,0,Columbus County Schools,3
4752,240380,HLTH,21,0,Columbus County Schools,3
4753,240380,TRAN,8,0,Columbus County Schools,3
4799,241316,AGNR,7,1,Whiteville City Schools,7
4800,241316,ARCH,20,1,Whiteville City Schools,7
4801,241316,HLTH,48,1,Whiteville City Schools,7
4802,241316,HUMA,54,1,Whiteville City Schools,7
4803,241316,LAW,1,1,Whiteville City Schools,7
4804,241316,MANU,1,1,Whiteville City Schools,7
4805,241316,TRAN,15,1,Whiteville City Schools,7
4837,250314,BMA,1,0,Craven County Schools,5
4838,250314,HLTH,1,0,Craven County Schools,5
4839,250314,HUMA,2,0,Craven County Schools,5
4840,250314,INFO,1,0,Craven County Schools,5
4841,250314,MANU,1,0,Craven County Schools,5
4873,250321,BMA,1,0,Craven County Schools,4
4874,250321,HUMA,1,0,Craven County Schools,4
4875,250321,MANU,2,0,Craven County Schools,4
4876,250321,STEM,54,0,Craven County Schools,4
4927,250340,AAVC,21,0,Craven County Schools,10
4928,250340,AGNR,20,0,Craven County Schools,10
4929,250340,EDUC,1,0,Craven County Schools,10
4930,250340,HLTH,19,0,Craven County Schools,10
4931,250340,HUMA,17,0,Craven County Schools,10
4932,250340,INFO,1,0,Craven County Schools,10
4933,250340,LAW,22,0,Craven County Schools,10
4934,250340,MANU,28,0,Craven County Schools,10
4935,250340,STEM,20,0,Craven County Schools,10
4936,250340,TRAN,5,0,Craven County Schools,10
4994,250356,AAVC,3,0,Craven County Schools,10
4995,250356,AGNR,18,0,Craven County Schools,10
4996,250356,HLTH,36,0,Craven County Schools,10
4997,250356,HOSP,5,0,Craven County Schools,10
4998,250356,HUMA,27,0,Craven County Schools,10
4999,250356,INFO,2,0,Craven County Schools,10
5000,250356,LAW,10,0,Craven County Schools,10
5001,250356,MANU,28,0,Craven County Schools,10
5002,250356,MRKT,8,0,Craven County Schools,10
5003,250356,STEM,4,0,Craven County Schools,10
5057,250372,AAVC,1,0,Craven County Schools,6
5058,250372,AGNR,39,0,Craven County Schools,6
5059,250372,HLTH,32,0,Craven County Schools,6
5060,250372,HOSP,6,0,Craven County Schools,6
5061,250372,LAW,11,0,Craven County Schools,6
5062,250372,MANU,30,0,Craven County Schools,6
5119,260318,AAVC,15,0,Cumberland County Schools,9
5120,260318,BMA,4,0,Cumberland County Schools,9
5121,260318,FINA,5,0,Cumberland County Schools,9
5122,260318,HLTH,61,0,Cumberland County Schools,9
5123,260318,HOSP,39,0,Cumberland County Schools,9
5124,260318,HUMA,18,0,Cumberland County Schools,9
5125,260318,INFO,2,0,Cumberland County Schools,9
5126,260318,LAW,66,0,Cumberland County Schools,9
5127,260318,STEM,47,0,Cumberland County Schools,9
5183,260322,AAVC,2,1,Cumberland County Schools,10
5184,260322,ARCH,17,1,Cumberland County Schools,10
5185,260322,BMA,5,1,Cumberland County Schools,10
5186,260322,FINA,6,1,Cumberland County Schools,10
5187,260322,HLTH,1,1,Cumberland County Schools,10
5188,260322,HOSP,1,1,Cumberland County Schools,10
5189,260322,HUMA,32,1,Cumberland County Schools,10
5190,260322,INFO,1,1,Cumberland County Schools,10
5191,260322,LAW,2,1,Cumberland County Schools,10
5192,260322,TRAN,8,1,Cumberland County Schools,10
5248,260325,AAVC,9,0,Cumberland County Schools,11
5249,260325,AGNR,40,0,Cumberland County Schools,11
5250,260325,ARCH,6,0,Cumberland County Schools,11
5251,260325,BMA,9,0,Cumberland County Schools,11
5252,260325,HLTH,29,0,Cumberland County Schools,11
5253,260325,HOSP,1,0,Cumberland County Schools,11
5254,260325,HUMA,85,0,Cumberland County Schools,11
5255,260325,INFO,3,0,Cumberland County Schools,11
5256,260325,LAW,78,0,Cumberland County Schools,11
5257,260325,STEM,12,0,Cumberland County Schools,11
5258,260325,TRAN,4,0,Cumberland County Schools,11
5315,260357,AAVC,5,0,Cumberland County Schools,7
5316,260357,AGNR,17,0,Cumberland County Schools,7
5317,260357,BMA,2,0,Cumberland County Schools,7
5318,260357,HLTH,29,0,Cumberland County Schools,7
5319,260357,HUMA,79,0,Cumberland County Schools,7
5320,260357,INFO,14,0,Cumberland County Schools,7
5321,260357,LAW,11,0,Cumberland County Schools,7
5370,260359,AAVC,10,1,Cumberland County Schools,8
5371,260359,BMA,7,1,Cumberland County Schools,8
5372,260359,HLTH,1,1,Cumberland County Schools,8
5373,260359,HOSP,10,1,Cumberland County Schools,8
5374,260359,HUMA,17,1,Cumberland County Schools,8
5375,260359,INFO,3,1,Cumberland County Schools,8
5376,260359,LAW,77,1,Cumberland County Schools,8
5377,260359,TRAN,4,1,Cumberland County Schools,8
5416,260374,BMA,1,0,Cumberland County Schools,2
5417,260374,LAW,1,0,Cumberland County Schools,2
5440,260388,BMA,1,0,Cumberland County Schools,3
5441,260388,HLTH,1,0,Cumberland County Schools,3
5442,260388,LAW,2,0,Cumberland County Schools,3
5495,260408,AAVC,22,0,Cumberland County Schools,10
5496,260408,AGNR,15,0,Cumberland County Schools,10
5497,260408,ARCH,23,0,Cumberland County Schools,10
5498,260408,BMA,3,0,Cumberland County Schools,10
5499,260408,HLTH,25,0,Cumberland County Schools,10
5500,260408,HOSP,15,0,Cumberland County Schools,10
5501,260408,HUMA,39,0,Cumberland County Schools,10
5502,260408,INFO,8,0,Cumberland County Schools,10
5503,260408,LAW,72,0,Cumberland County Schools,10
5504,260408,MRKT,12,0,Cumberland County Schools,10
5543,260411,AAVC,4,0,Cumberland County Schools,6
5544,260411,BMA,1,0,Cumberland County Schools,6
5545,260411,HLTH,1,0,Cumberland County Schools,6
5546,260411,HOSP,1,0,Cumberland County Schools,6
5547,260411,HUMA,3,0,Cumberland County Schools,6
5548,260411,INFO,2,0,Cumberland County Schools,6
5608,260424,AAVC,14,0,Cumberland County Schools,11
5609,260424,AGNR,21,0,Cumberland County Schools,11
5610,260424,ARCH,7,0,Cumberland County Schools,11
5611,260424,BMA,2,0,Cumberland County Schools,11
5612,260424,HLTH,4,0,Cumberland County Schools,11
5613,260424,HOSP,5,0,Cumberland County Schools,11
5614,260424,HUMA,82,0,Cumberland County Schools,11
5615,260424,INFO,5,0,Cumberland County Schools,11
5616,260424,LAW,65,0,Cumberland County Schools,11
5617,260424,MANU,11,0,Cumberland County Schools,11
5618,260424,MRKT,12,0,Cumberland County Schools,11
5677,260427,AAVC,28,0,Cumberland County Schools,9
5678,260427,AGNR,4,0,Cumberland County Schools,9
5679,260427,ARCH,30,0,Cumberland County Schools,9
5680,260427,BMA,1,0,Cumberland County Schools,9
5681,260427,HLTH,40,0,Cumberland County Schools,9
5682,260427,HOSP,10,0,Cumberland County Schools,9
5683,260427,HUMA,34,0,Cumberland County Schools,9
5684,260427,LAW,68,0,Cumberland County Schools,9
5685,260427,STEM,31,0,Cumberland County Schools,9
5742,260446,AAVC,6,0,Cumberland County Schools,7
5743,260446,ARCH,1,0,Cumberland County Schools,7
5744,260446,BMA,1,0,Cumberland County Schools,7
5745,260446,HLTH,10,0,Cumberland County Schools,7
5746,260446,HOSP,44,0,Cumberland County Schools,7
5747,260446,HUMA,25,0,Cumberland County Schools,7
5748,260446,LAW,46,0,Cumberland County Schools,7
5832,260455,AAVC,1,1,Cumberland County Schools,8
5833,260455,BMA,1,1,Cumberland County Schools,8
5834,260455,HLTH,16,1,Cumberland County Schools,8
5835,260455,HUMA,18,1,Cumberland County Schools,8
5836,260455,LAW,72,1,Cumberland County Schools,8
5837,260455,MRKT,12,1,Cumberland County Schools,8
5838,260455,STEM,13,1,Cumberland County Schools,8
5839,260455,TRAN,8,1,Cumberland County Schools,8
5881,260700,AAVC,7,0,Cumberland County Schools,10
5882,260700,BMA,7,0,Cumberland County Schools,10
5883,260700,EDUC,1,0,Cumberland County Schools,10
5884,260700,HLTH,2,0,Cumberland County Schools,10
5885,260700,HOSP,1,0,Cumberland County Schools,10
5886,260700,HUMA,4,0,Cumberland County Schools,10
5887,260700,INFO,3,0,Cumberland County Schools,10
5888,260700,LAW,8,0,Cumberland County Schools,10
5889,260700,MANU,1,0,Cumberland County Schools,10
5890,260700,TRAN,1,0,Cumberland County Schools,10
5948,270306,AAVC,18,0,Currituck County Schools,8
5949,270306,AGNR,30,0,Currituck County Schools,8
5950,270306,ARCH,6,0,Currituck County Schools,8
5951,270306,HLTH,14,0,Currituck County Schools,8
5952,270306,HOSP,14,0,Currituck County Schools,8
5953,270306,HUMA,36,0,Currituck County Schools,8
5954,270306,LAW,22,0,Currituck County Schools,8
5955,270306,TRAN,8,0,Currituck County Schools,8
5990,270311,EDUC,1,0,Currituck County Schools,2
5991,270311,MANU,3,0,Currituck County Schools,2
6030,280304,AGNR,4,0,Dare County Schools,4
6031,280304,ARCH,3,0,Dare County Schools,4
6032,280304,HUMA,25,0,Dare County Schools,4
6033,280304,LAW,1,0,Dare County Schools,4
6093,280316,AAVC,4,0,Dare County Schools,5
6094,280316,ARCH,1,0,Dare County Schools,5
6095,280316,HOSP,8,0,Dare County Schools,5
6096,280316,HUMA,38,0,Dare County Schools,5
6097,280316,MANU,3,0,Dare County Schools,5
6137,280330,AAVC,14,0,Dare County Schools,6
6138,280330,ARCH,10,0,Dare County Schools,6
6139,280330,HLTH,14,0,Dare County Schools,6
6140,280330,HOSP,8,0,Dare County Schools,6
6141,280330,INFO,1,0,Dare County Schools,6
6142,280330,MANU,2,0,Dare County Schools,6
6198,290308,AAVC,14,0,Davidson County Schools,9
6199,290308,AGNR,8,0,Davidson County Schools,9
6200,290308,ARCH,47,0,Davidson County Schools,9
6201,290308,FINA,9,0,Davidson County Schools,9
6202,290308,HLTH,41,0,Davidson County Schools,9
6203,290308,HUMA,29,0,Davidson County Schools,9
6204,290308,LAW,3,0,Davidson County Schools,9
6205,290308,MANU,2,0,Davidson County Schools,9
6206,290308,STEM,29,0,Davidson County Schools,9
6252,290314,AGNR,3,1,Davidson County Schools,1
6304,290324,AAVC,9,0,Davidson County Schools,12
6305,290324,AGNR,17,0,Davidson County Schools,12
6306,290324,ARCH,22,0,Davidson County Schools,12
6307,290324,EDUC,1,0,Davidson County Schools,12
6308,290324,FINA,6,0,Davidson County Schools,12
6309,290324,HLTH,39,0,Davidson County Schools,12
6310,290324,HOSP,8,0,Davidson County Schools,12
6311,290324,HUMA,44,0,Davidson County Schools,12
6312,290324,LAW,2,0,Davidson County Schools,12
6313,290324,MANU,12,0,Davidson County Schools,12
6314,290324,STEM,7,0,Davidson County Schools,12
6315,290324,TRAN,2,0,Davidson County Schools,12
6365,290336,AGNR,12,0,Davidson County Schools,7
6366,290336,ARCH,32,0,Davidson County Schools,7
6367,290336,HLTH,30,0,Davidson County Schools,7
6368,290336,HUMA,39,0,Davidson County Schools,7
6369,290336,LAW,3,0,Davidson County Schools,7
6370,290336,MANU,1,0,Davidson County Schools,7
6371,290336,STEM,19,0,Davidson County Schools,7
6428,290348,AAVC,12,0,Davidson County Schools,9
6429,290348,AGNR,69,0,Davidson County Schools,9
6430,290348,ARCH,36,0,Davidson County Schools,9
6431,290348,HLTH,37,0,Davidson County Schools,9
6432,290348,HOSP,12,0,Davidson County Schools,9
6433,290348,HUMA,31,0,Davidson County Schools,9
6434,290348,INFO,2,0,Davidson County Schools,9
6435,290348,LAW,2,0,Davidson County Schools,9
6436,290348,TRAN,2,0,Davidson County Schools,9
6483,290365,AGNR,45,0,Davidson County Schools,5
6484,290365,ARCH,9,0,Davidson County Schools,5
6485,290365,HLTH,18,0,Davidson County Schools,5
6486,290365,HUMA,17,0,Davidson County Schools,5
6487,290365,LAW,3,0,Davidson County Schools,5
6531,290388,AAVC,14,0,Davidson County Schools,5
6532,290388,AGNR,33,0,Davidson County Schools,5
6533,290388,HLTH,31,0,Davidson County Schools,5
6534,290388,HUMA,61,0,Davidson County Schools,5
6535,290388,LAW,1,0,Davidson County Schools,5
6590,290389,ARCH,3,0,Davidson County Schools,8
6591,290389,BMA,1,0,Davidson County Schools,8
6592,290389,HLTH,5,0,Davidson County Schools,8
6593,290389,INFO,4,0,Davidson County Schools,8
6594,290389,LAW,2,0,Davidson County Schools,8
6595,290389,MANU,6,0,Davidson County Schools,8
6596,290389,STEM,6,0,Davidson County Schools,8
6597,290389,TRAN,4,0,Davidson County Schools,8
6645,291336,AAVC,32,0,Lexington City Schools,8
6646,291336,ARCH,9,0,Lexington City Schools,8
6647,291336,HLTH,28,0,Lexington City Schools,8
6648,291336,HOSP,1,0,Lexington City Schools,8
6649,291336,HUMA,90,0,Lexington City Schools,8
6650,291336,LAW,35,0,Lexington City Schools,8
6651,291336,STEM,1,0,Lexington City Schools,8
6652,291336,TRAN,1,0,Lexington City Schools,8
6701,292324,ARCH,11,1,Thomasville City Schools,5
6702,292324,BMA,19,1,Thomasville City Schools,5
6703,292324,HLTH,20,1,Thomasville City Schools,5
6704,292324,HOSP,13,1,Thomasville City Schools,5
6705,292324,MANU,11,1,Thomasville City Schools,5
6728,298202,AAVC,1,0,Deaf and Blind Schools,1
6747,298204,ARCH,1,0,Deaf and Blind Schools,3
6748,298204,BMA,2,0,Deaf and Blind Schools,3
6749,298204,STEM,1,0,Deaf and Blind Schools,3
6804,300312,AAVC,46,0,Davie County Schools,8
6805,300312,AGNR,10,0,Davie County Schools,8
6806,300312,ARCH,47,0,Davie County Schools,8
6807,300312,HLTH,28,0,Davie County Schools,8
6808,300312,HOSP,15,0,Davie County Schools,8
6809,300312,HUMA,25,0,Davie County Schools,8
6810,300312,STEM,40,0,Davie County Schools,8
6811,300312,TRAN,14,0,Davie County Schools,8
6847,310338,ARCH,1,1,Duplin County Schools,3
6848,310338,LAW,1,1,Duplin County Schools,3
6849,310338,MANU,3,1,Duplin County Schools,3
6892,310344,AGNR,51,1,Duplin County Schools,6
6893,310344,HLTH,31,1,Duplin County Schools,6
6894,310344,HUMA,11,1,Duplin County Schools,6
6895,310344,MANU,5,1,Duplin County Schools,6
6896,310344,STEM,59,1,Duplin County Schools,6
6897,310344,TRAN,15,1,Duplin County Schools,6
6946,310352,AGNR,3,1,Duplin County Schools,7
6947,310352,ARCH,18,1,Duplin County Schools,7
6948,310352,BMA,1,1,Duplin County Schools,7
6949,310352,HLTH,24,1,Duplin County Schools,7
6950,310352,HUMA,31,1,Duplin County Schools,7
6951,310352,MANU,1,1,Duplin County Schools,7
6952,310352,TRAN,5,1,Duplin County Schools,7
6994,310364,AGNR,18,1,Duplin County Schools,6
6995,310364,HLTH,25,1,Duplin County Schools,6
6996,310364,HUMA,21,1,Duplin County Schools,6
6997,310364,LAW,2,1,Duplin County Schools,6
6998,310364,MANU,1,1,Duplin County Schools,6
6999,310364,TRAN,14,1,Duplin County Schools,6
7043,310392,AGNR,22,1,Duplin County Schools,7
7044,310392,ARCH,35,1,Duplin County Schools,7
7045,310392,BMA,13,1,Duplin County Schools,7
7046,310392,HLTH,41,1,Duplin County Schools,7
7047,310392,LAW,1,1,Duplin County Schools,7
7048,310392,MANU,3,1,Duplin County Schools,7
7049,310392,TRAN,9,1,Duplin County Schools,7
7094,320312,AGNR,61,0,Durham Public Schools,6
7095,320312,ARCH,24,0,Durham Public Schools,6
7096,320312,BMA,8,0,Durham Public Schools,6
7097,320312,HLTH,1,0,Durham Public Schools,6
7098,320312,HOSP,44,0,Durham Public Schools,6
7099,320312,HUMA,3,0,Durham Public Schools,6
7125,320317,HLTH,67,0,Durham Public Schools,2
7126,320317,LAW,16,0,Durham Public Schools,2
7157,320322,BMA,3,0,Durham Public Schools,2
7158,320322,HUMA,5,0,Durham Public Schools,2
7180,320323,AAVC,75,0,Durham Public Schools,1
7216,320325,ARCH,4,0,Durham Public Schools,4
7217,320325,HUMA,5,0,Durham Public Schools,4
7218,320325,INFO,11,0,Durham Public Schools,4
7219,320325,MRKT,2,0,Durham Public Schools,4
7264,320353,ARCH,1,0,Durham Public Schools,3
7265,320353,FINA,1,0,Durham Public Schools,3
7266,320353,INFO,1,0,Durham Public Schools,3
7306,320356,AGNR,47,0,Durham Public Schools,5
7307,320356,EDUC,1,0,Durham Public Schools,5
7308,320356,HOSP,52,0,Durham Public Schools,5
7309,320356,LAW,19,0,Durham Public Schools,5
7310,320356,TRAN,2,0,Durham Public Schools,5
7353,320365,AAVC,9,0,Durham Public Schools,7
7354,320365,AGNR,8,0,Durham Public Schools,7
7355,320365,BMA,8,0,Durham Public Schools,7
7356,320365,FINA,6,0,Durham Public Schools,7
7357,320365,HOSP,5,0,Durham Public Schools,7
7358,320365,HUMA,13,0,Durham Public Schools,7
7359,320365,STEM,87,0,Durham Public Schools,7
7413,320368,ARCH,27,0,Durham Public Schools,8
7414,320368,BMA,16,0,Durham Public Schools,8
7415,320368,FINA,15,0,Durham Public Schools,8
7416,320368,HLTH,29,0,Durham Public Schools,8
7417,320368,HUMA,5,0,Durham Public Schools,8
7418,320368,MRKT,10,0,Durham Public Schools,8
7419,320368,STEM,12,0,Durham Public Schools,8
7420,320368,TRAN,12,0,Durham Public Schools,8
7454,320701,AAVC,35,0,Durham Public Schools,3
7455,320701,INFO,7,0,Durham Public Schools,3
7456,320701,STEM,8,0,Durham Public Schools,3
7485,32L000,HOSP,9,1,Charter Schools,1
7534,330328,AGNR,19,1,Edgecombe County Public School,4
7535,330328,EDUC,4,1,Edgecombe County Public School,4
7536,330328,HLTH,5,1,Edgecombe County Public School,4
7537,330328,HUMA,5,1,Edgecombe County Public School,4
7588,330350,AGNR,20,0,Edgecombe County Public School,4
7589,330350,HLTH,15,0,Edgecombe County Public School,4
7590,330350,HUMA,45,0,Edgecombe County Public School,4
7591,330350,MANU,6,0,Edgecombe County Public School,4
7639,330358,BMA,15,0,Edgecombe County Public School,6
7640,330358,FINA,1,0,Edgecombe County Public School,6
7641,330358,HLTH,10,0,Edgecombe County Public School,6
7642,330358,HOSP,31,0,Edgecombe County Public School,6
7643,330358,HUMA,34,0,Edgecombe County Public School,6
7644,330358,INFO,5,0,Edgecombe County Public School,6
7679,33A000,AGNR,4,1,Charter Schools,1
7718,340311,AAVC,122,0,Forsyth County Schools,7
7719,340311,ARCH,1,0,Forsyth County Schools,7
7720,340311,HLTH,104,0,Forsyth County Schools,7
7721,340311,HUMA,13,0,Forsyth County Schools,7
7722,340311,INFO,12,0,Forsyth County Schools,7
7723,340311,STEM,96,0,Forsyth County Schools,7
7724,340311,TRAN,5,0,Forsyth County Schools,7
7765,340330,AAVC,1,1,Forsyth County Schools,6
7766,340330,ARCH,3,1,Forsyth County Schools,6
7767,340330,HLTH,2,1,Forsyth County Schools,6
7768,340330,HOSP,2,1,Forsyth County Schools,6
7769,340330,HUMA,13,1,Forsyth County Schools,6
7770,340330,INFO,11,1,Forsyth County Schools,6
7840,340364,AAVC,12,0,Forsyth County Schools,7
7841,340364,ARCH,20,0,Forsyth County Schools,7
7842,340364,HLTH,38,0,Forsyth County Schools,7
7843,340364,HOSP,20,0,Forsyth County Schools,7
7844,340364,HUMA,17,0,Forsyth County Schools,7
7845,340364,STEM,27,0,Forsyth County Schools,7
7846,340364,TRAN,4,0,Forsyth County Schools,7
7902,340382,AAVC,9,1,Forsyth County Schools,8
7903,340382,ARCH,7,1,Forsyth County Schools,8
7904,340382,HLTH,24,1,Forsyth County Schools,8
7905,340382,HOSP,20,1,Forsyth County Schools,8
7906,340382,HUMA,27,1,Forsyth County Schools,8
7907,340382,LAW,4,1,Forsyth County Schools,8
7908,340382,STEM,10,1,Forsyth County Schools,8
7909,340382,TRAN,2,1,Forsyth County Schools,8
7962,340454,AAVC,17,0,Forsyth County Schools,9
7963,340454,ARCH,19,0,Forsyth County Schools,9
7964,340454,FINA,2,0,Forsyth County Schools,9
7965,340454,HLTH,11,0,Forsyth County Schools,9
7966,340454,HOSP,26,0,Forsyth County Schools,9
7967,340454,HUMA,30,0,Forsyth County Schools,9
7968,340454,INFO,1,0,Forsyth County Schools,9
7969,340454,STEM,17,0,Forsyth County Schools,9
7970,340454,TRAN,8,0,Forsyth County Schools,9
8027,340460,AAVC,4,1,Forsyth County Schools,8
8028,340460,AGNR,17,1,Forsyth County Schools,8
8029,340460,BMA,4,1,Forsyth County Schools,8
8030,340460,HLTH,22,1,Forsyth County Schools,8
8031,340460,HOSP,8,1,Forsyth County Schools,8
8032,340460,HUMA,22,1,Forsyth County Schools,8
8033,340460,STEM,17,1,Forsyth County Schools,8
8034,340460,TRAN,2,1,Forsyth County Schools,8
8084,340486,AAVC,1,1,Forsyth County Schools,7
8085,340486,ARCH,3,1,Forsyth County Schools,7
8086,340486,HLTH,9,1,Forsyth County Schools,7
8087,340486,HOSP,6,1,Forsyth County Schools,7
8088,340486,HUMA,35,1,Forsyth County Schools,7
8089,340486,STEM,60,1,Forsyth County Schools,7
8090,340486,TRAN,3,1,Forsyth County Schools,7
8135,340488,AAVC,2,1,Forsyth County Schools,5
8136,340488,ARCH,35,1,Forsyth County Schools,5
8137,340488,HLTH,7,1,Forsyth County Schools,5
8138,340488,HUMA,11,1,Forsyth County Schools,5
8139,340488,TRAN,3,1,Forsyth County Schools,5
8197,340495,AAVC,10,0,Forsyth County Schools,11
8198,340495,AGNR,4,0,Forsyth County Schools,11
8199,340495,ARCH,28,0,Forsyth County Schools,11
8200,340495,BMA,3,0,Forsyth County Schools,11
8201,340495,FINA,8,0,Forsyth County Schools,11
8202,340495,HLTH,42,0,Forsyth County Schools,11
8203,340495,HOSP,10,0,Forsyth County Schools,11
8204,340495,HUMA,5,0,Forsyth County Schools,11
8205,340495,INFO,7,0,Forsyth County Schools,11
8206,340495,STEM,44,0,Forsyth County Schools,11
8207,340495,TRAN,14,0,Forsyth County Schools,11
8266,340496,AAVC,11,1,Forsyth County Schools,10
8267,340496,ARCH,15,1,Forsyth County Schools,10
8268,340496,BMA,2,1,Forsyth County Schools,10
8269,340496,FINA,1,1,Forsyth County Schools,10
8270,340496,HLTH,21,1,Forsyth County Schools,10
8271,340496,HOSP,28,1,Forsyth County Schools,10
8272,340496,HUMA,27,1,Forsyth County Schools,10
8273,340496,INFO,5,1,Forsyth County Schools,10
8274,340496,STEM,12,1,Forsyth County Schools,10
8275,340496,TRAN,6,1,Forsyth County Schools,10
8325,340542,AAVC,3,0,Forsyth County Schools,8
8326,340542,HLTH,40,0,Forsyth County Schools,8
8327,340542,HOSP,1,0,Forsyth County Schools,8
8328,340542,HUMA,20,0,Forsyth County Schools,8
8329,340542,INFO,1,0,Forsyth County Schools,8
8330,340542,LAW,9,0,Forsyth County Schools,8
8331,340542,STEM,6,0,Forsyth County Schools,8
8332,340542,TRAN,3,0,Forsyth County Schools,8
8389,340556,AAVC,19,0,Forsyth County Schools,8
8390,340556,ARCH,35,0,Forsyth County Schools,8
8391,340556,HLTH,28,0,Forsyth County Schools,8
8392,340556,HOSP,41,0,Forsyth County Schools,8
8393,340556,HUMA,51,0,Forsyth County Schools,8
8394,340556,INFO,4,0,Forsyth County Schools,8
8395,340556,STEM,27,0,Forsyth County Schools,8
8396,340556,TRAN,17,0,Forsyth County Schools,8
8433,340568,HLTH,2,1,Forsyth County Schools,2
8434,340568,HUMA,1,1,Forsyth County Schools,2
8495,350308,AAVC,11,0,Franklin County Schools,8
8496,350308,AGNR,8,0,Franklin County Schools,8
8497,350308,ARCH,27,0,Franklin County Schools,8
8498,350308,BMA,11,0,Franklin County Schools,8
8499,350308,HLTH,27,0,Franklin County Schools,8
8500,350308,HOSP,2,0,Franklin County Schools,8
8501,350308,HUMA,15,0,Franklin County Schools,8
8502,350308,LAW,16,0,Franklin County Schools,8
8556,350321,AAVC,18,0,Franklin County Schools,6
8557,350321,AGNR,30,0,Franklin County Schools,6
8558,350321,ARCH,26,0,Franklin County Schools,6
8559,350321,HOSP,23,0,Franklin County Schools,6
8560,350321,HUMA,2,0,Franklin County Schools,6
8561,350321,LAW,18,0,Franklin County Schools,6
8606,350336,AGNR,4,0,Franklin County Schools,6
8607,350336,ARCH,1,0,Franklin County Schools,6
8608,350336,HLTH,14,0,Franklin County Schools,6
8609,350336,HUMA,23,0,Franklin County Schools,6
8610,350336,LAW,12,0,Franklin County Schools,6
8611,350336,TRAN,10,0,Franklin County Schools,6
8659,360310,AAVC,34,0,Gaston County Schools,9
8660,360310,BMA,25,0,Gaston County Schools,9
8661,360310,FINA,10,0,Gaston County Schools,9
8662,360310,HLTH,12,0,Gaston County Schools,9
8663,360310,HOSP,6,0,Gaston County Schools,9
8664,360310,HUMA,47,0,Gaston County Schools,9
8665,360310,LAW,5,0,Gaston County Schools,9
8666,360310,MRKT,19,0,Gaston County Schools,9
8667,360310,TRAN,12,0,Gaston County Schools,9
8714,360336,AAVC,15,0,Gaston County Schools,4
8715,360336,ARCH,8,0,Gaston County Schools,4
8716,360336,HLTH,18,0,Gaston County Schools,4
8717,360336,MANU,7,0,Gaston County Schools,4
8768,360360,AAVC,4,0,Gaston County Schools,7
8769,360360,ARCH,18,0,Gaston County Schools,7
8770,360360,BMA,5,0,Gaston County Schools,7
8771,360360,HLTH,21,0,Gaston County Schools,7
8772,360360,HUMA,18,0,Gaston County Schools,7
8773,360360,LAW,16,0,Gaston County Schools,7
8774,360360,MANU,2,0,Gaston County Schools,7
8828,360378,AAVC,17,0,Gaston County Schools,8
8829,360378,BMA,17,0,Gaston County Schools,8
8830,360378,HLTH,21,0,Gaston County Schools,8
8831,360378,HOSP,8,0,Gaston County Schools,8
8832,360378,HUMA,2,0,Gaston County Schools,8
8833,360378,LAW,8,0,Gaston County Schools,8
8834,360378,MANU,17,0,Gaston County Schools,8
8835,360378,STEM,21,0,Gaston County Schools,8
8882,360390,ARCH,14,0,Gaston County Schools,4
8883,360390,HLTH,17,0,Gaston County Schools,4
8884,360390,HUMA,44,0,Gaston County Schools,4
8885,360390,TRAN,6,0,Gaston County Schools,4
8931,360396,ARCH,4,0,Gaston County Schools,4
8932,360396,HLTH,18,0,Gaston County Schools,4
8933,360396,HUMA,43,0,Gaston County Schools,4
8934,360396,MANU,1,0,Gaston County Schools,4
8982,360418,AAVC,19,0,Gaston County Schools,7
8983,360418,BMA,100,0,Gaston County Schools,7
8984,360418,FINA,22,0,Gaston County Schools,7
8985,360418,HLTH,42,0,Gaston County Schools,7
